number,step,energy,sg_number,wp_number,time
1,75,-1.0579962,14,73746.67923191177,4.79453182220459
2,77,-1.4280895,91,38254.47597121401,7.3536293506622314
3,84,-1.0251153,82,20472.937740077403,10.443043947219849
4,93,-0.71283954,129,128228.94546281736,11.007871150970459
5,124,-0.8471379,34,75004.98711082363,12.122878789901733
6,128,-1.2238503,127,70969.94292250118,12.305941104888916
7,188,-1.1789173,57,83094.03858239965,14.380874872207642
8,206,-1.6084377,91,82479.42164599507,15.524814128875732
9,208,-1.9119601,91,83863.13089407448,15.769161462783813
10,210,-0.8499753,91,70886.76555171644,16.07016348838806
11,212,-1.1217916,91,26352.821189324837,16.30780291557312
12,219,-1.8508517,135,67706.29984324504,16.93243932723999
13,222,-0.81264114,135,52951.42759857881,17.4299955368042
14,231,-1.2950011,124,88471.76382761824,18.165287494659424
15,249,-1.9487948,135,50692.28513283642,19.993268489837646
16,255,-1.0286072,19,62790.251279853335,20.512621879577637
17,259,-0.68974304,114,46352.24220904284,20.94755792617798
18,261,-1.243534,76,27389.139132001124,21.424529314041138
19,267,-1.8178817,182,32279.612137161166,22.048787117004395
20,269,-0.95136607,182,33833.58453960101,22.281333923339844
21,274,-0.9210392,22,89755.48359715738,22.901857137680054
22,275,-2.0280235,122,82369.29358202057,23.116656064987183
23,287,-1.1963177,121,78006.91444193936,24.5699303150177
24,290,-0.37348422,97,75045.42037784898,24.98383378982544
25,307,-1.5793568,200,37656.18740375452,26.906904220581055
26,309,-1.6006249,207,42323.840932340725,27.203134059906006
27,328,-1.0375994,135,40268.11006549666,29.203468084335327
28,329,-0.210262,66,36217.17981344653,29.366758108139038
29,333,-0.88242173,86,46451.989813279666,29.776925563812256
30,337,-1.302283,141,13092.25670323021,30.21264958381653
31,339,-0.9065876,107,44142.82270827941,30.488775730133057
32,361,-1.907156,122,58815.20699427409,32.8199577331543
33,365,-1.4330858,82,73688.15200789693,33.5067503452301
34,366,-2.0009105,195,69237.71259180394,33.74077296257019
35,377,-0.98122954,215,125434.5568778679,35.077903032302856
36,379,-1.8941183,88,46897.92787669842,35.406193256378174
37,402,-1.0930569,212,44210.97562491201,38.357911348342896
38,405,-1.177793,140,60401.96834186581,39.030590772628784
39,408,-0.9851389,122,66782.9187347328,39.43912410736084
40,411,-1.5725367,56,37122.98114654596,39.88212203979492
41,413,-1.7634017,88,40555.98633495864,40.227641344070435
42,415,-0.60090584,61,53957.729741282776,40.56170725822449
43,418,-1.4341557,149,49188.04743862024,40.99378705024719
44,422,-0.73379296,129,34730.14756709187,41.451988697052
45,424,-1.2251217,198,65446.73132536621,41.79683232307434
46,434,-1.7761102,196,72507.82880993394,43.34140372276306
47,437,-0.99734664,5,100120.41232174783,43.80063772201538
48,441,-1.9506595,208,80267.7608629381,44.35682010650635
49,445,-1.0224127,159,80263.0084162294,45.10698223114014
50,474,-0.72394836,192,75168.44403847346,48.43684124946594
51,476,-0.6257264,131,90649.05212026456,48.783074140548706
52,482,-0.94931674,80,84196.45278065134,49.52209544181824
53,510,-1.1211215,121,49137.89549492284,53.112324237823486
54,512,-2.0973706,120,75529.75925544438,53.45178437232971
55,518,-0.20587817,120,106115.03159564869,54.300528049468994
56,534,-1.355601,207,71600.77366730792,56.357008934020996
57,553,-0.9024638,108,89609.93126375214,58.97487211227417
58,554,-2.0470345,209,82382.96583548044,59.213443756103516
59,556,-1.9017076,209,65862.85141311826,59.5734977722168
60,571,-0.8673345,107,51576.46629166012,61.82336115837097
61,582,-1.4775573,209,80539.42666793629,63.40547513961792
62,584,-2.0232642,113,90161.87362313298,63.76742196083069
63,585,-0.87750036,113,94072.66328588447,63.97103476524353
64,587,-1.3219922,86,99168.68406712121,64.60370516777039
65,597,-0.7965477,176,85908.13320691546,66.0332384109497
66,604,-0.6100939,186,77657.98290837118,67.04392719268799
67,612,-1.2421981,205,85829.26662476645,68.54052400588989
68,618,-1.0555342,113,92368.57702976756,69.43081045150757
69,619,-0.5802564,135,67115.1980933437,69.6588864326477
70,625,-1.001947,130,83611.5467580971,70.59822106361389
71,627,-1.2565138,7,59161.15337808188,71.23745703697205
72,631,-0.28493938,72,93481.80915180598,71.90059542655945
73,634,-1.5606502,196,78059.68264055687,72.45674991607666
74,640,-1.2883685,100,90825.17257822814,73.4216468334198
75,642,-1.2684381,95,96863.7086548217,73.8057849407196
76,659,-0.6121815,140,56525.70244519824,76.52262449264526
77,667,-0.91772544,12,99316.332287834,78.0883469581604
78,670,-1.4132091,120,86433.99312087646,78.62161874771118
79,676,-1.12647,221,97012.22371332743,79.71143555641174
80,678,-1.9133971,209,54534.42574041076,80.10623741149902
81,687,-0.7167026,188,59395.32948437332,81.73206901550293
82,693,-0.78122836,129,92264.9750348541,82.75345611572266
83,712,-1.1199883,138,51048.95687329358,85.80158615112305
84,723,-1.7525032,208,74306.95847363361,87.78106355667114
85,747,-0.94788647,4,34083.39499828445,91.8816921710968
