number,step,energy,sg_number,wp_number,time
1,75,-0.90127194,14,73746.67923191177,5.880908727645874
2,77,-1.325929,91,38254.47597121401,9.675281763076782
3,84,-1.1222819,82,20472.937740077403,13.673574686050415
4,93,-0.7140899,129,128228.94546281736,14.332031011581421
5,124,-0.74420714,34,75004.98711082363,15.89577841758728
6,128,-1.1129407,127,70969.94292250118,16.120087146759033
7,188,-1.4109429,57,83094.03858239965,18.786290168762207
8,212,-1.4874885,127,62292.789829353256,20.820103406906128
9,214,-1.213528,165,111094.24730198286,21.148146390914917
10,216,-1.5261616,120,111955.96292455611,21.484090328216553
11,220,-1.1042825,207,63480.21607195256,22.09768319129944
12,233,-2.1249099,208,126520.73289555802,23.52002191543579
13,245,-0.69807,78,112277.5621658667,24.973113536834717
14,247,-1.6443018,120,85216.33733941725,25.29037356376648
15,249,-0.66457415,120,131731.66338381392,25.678381204605103
16,253,-1.4776796,135,94518.53039680563,26.313732385635376
17,258,-1.1913586,126,104802.48755856937,27.01453971862793
18,259,-1.4483517,135,107556.91552375516,27.251835584640503
19,261,-0.650617,135,80605.6417117729,27.763980627059937
20,270,-1.8967425,202,76598.39069887389,28.84441590309143
21,279,-1.0033338,139,81785.38947659412,29.8279390335083
22,287,-0.9519744,188,130417.4161919349,30.95636534690857
23,289,-1.5734643,122,45882.29870351526,31.34385347366333
24,294,-1.4478233,122,112753.05962280746,32.06349802017212
25,303,-2.0382974,202,56633.46120793847,33.36320376396179
26,307,-1.7884616,202,42629.3763977177,33.94074535369873
27,312,-1.6603949,202,38579.405895458876,34.627379417419434
28,337,-0.9937825,224,67357.16705165901,37.58339309692383
29,350,-2.1228065,201,45045.06054759946,39.272048473358154
30,357,-1.7115524,225,41496.20712713014,40.20812511444092
31,358,-1.8744035,141,71682.81724346038,40.4924054145813
32,361,-0.76116073,133,76712.84544235647,41.2368745803833
33,362,-1.2600305,141,68775.25879214142,41.44592905044556
34,370,-0.9739617,177,90962.89437376817,42.49568247795105
35,379,-1.7244815,88,45667.32721395821,43.74039936065674
36,386,-1.1077981,212,62206.25818709474,44.911317586898804
37,389,-0.8948688,109,55313.2963660366,45.38367009162903
38,390,-0.6352132,49,67105.56047284722,45.63826298713684
39,396,-1.9958742,140,97892.05413697394,46.50006556510925
40,400,-0.71507704,47,96058.04791512132,47.29195713996887
41,404,-2.055075,201,88852.59454068453,47.80830764770508
42,405,-1.6248848,140,91510.64321372678,48.08419609069824
43,408,-1.5222178,198,106339.52079177798,48.61536884307861
44,410,-2.1019783,201,102769.51597712668,48.98475933074951
45,412,-1.5698053,201,108432.13919723958,49.31330323219299
46,414,-0.48425424,136,118195.10399561831,49.664018869400024
47,416,-1.4151136,15,100522.68509748302,49.99488639831543
48,418,-1.0656484,221,97973.62651247528,50.43102025985718
49,437,-1.7480298,208,96037.39307745115,53.13633751869202
50,452,-0.9086297,192,97638.75244122985,55.342060565948486
51,470,-0.7733369,32,96377.66294588082,57.74363112449646
52,479,-0.59517527,125,67302.02776492211,58.929548025131226
53,522,-1.2795877,213,76155.10571056567,64.62917566299438
54,551,-1.9860493,224,95430.97032179072,68.88293170928955
55,555,-1.9628445,200,133191.02311069975,69.49481725692749
56,563,-1.9071307,201,28425.950026199298,70.85128569602966
57,581,-0.8508027,7,93865.07728900466,73.31760025024414
58,584,-2.043924,201,96182.5025211825,73.87558722496033
59,587,-1.8455385,86,90729.6806986558,74.71611833572388
60,588,-1.219301,140,86777.00236135449,74.98265027999878
61,591,-2.1234183,201,113919.52242836711,75.46593236923218
62,594,-1.0321971,201,121054.54010247481,76.02127456665039
63,603,-1.9081827,201,127837.75650862858,77.33153700828552
64,605,-2.0686953,225,107947.14648516416,77.79180240631104
65,606,-1.588094,225,106507.82997142231,78.10267615318298
66,616,-1.2829022,133,121058.61120509083,79.85444831848145
67,618,-1.3430372,195,106133.62809635812,80.26373052597046
68,627,-1.5272301,225,105829.51808871745,81.82203412055969
69,630,-0.17896637,88,109479.56042312078,82.40030288696289
70,643,-1.3670871,122,99677.06657285563,84.29260921478271
71,656,-1.2047447,130,120677.40185499778,86.48027539253235
72,660,-2.0375051,201,116938.08494041002,87.20021963119507
73,663,-1.1613976,98,93826.6487023281,87.80557513237
74,668,-0.6845727,84,142040.70184839526,88.96830749511719
75,670,-2.0262322,221,118823.8295013499,89.3281466960907
76,689,-0.79045665,79,106652.84957443418,92.38977026939392
77,693,-0.92867905,192,100146.93084623346,93.20728492736816
78,694,-1.99937,127,124988.27823717399,93.496821641922
79,697,-1.447112,207,129076.73107548985,94.03942775726318
80,716,-1.182674,83,112178.95628395307,97.17644619941711
81,718,-0.94766426,52,87957.26562672552,97.5973150730133
82,722,-1.3797358,105,116160.44512658002,98.32341146469116
83,747,-0.39992577,97,101285.84294696077,102.37125301361084
84,748,-1.9734672,201,114644.16467713466,102.69517183303833
85,753,-1.0271268,188,110413.17874551628,103.73641681671143
86,755,-1.5768479,216,103853.29401439785,104.18731594085693
87,767,-2.121457,201,100633.48989657186,105.97052788734436
88,775,-0.8061253,134,117244.59844971148,107.48344326019287
89,778,-1.1677815,213,110470.2257307588,108.19202518463135
90,786,-0.66518414,117,97777.51649235787,109.58861827850342
91,787,-2.1228461,201,89099.75087171106,109.89143300056458
92,788,-1.97288,201,87915.22131431315,110.15863037109375
93,789,-2.123321,201,81490.22143860825,110.4706962108612
94,790,-0.91933763,200,69686.79859554872,110.98097157478333
95,799,-2.047652,201,85835.74544481697,112.55597448348999
96,801,-1.5578347,82,69831.97267520099,113.00737833976746
97,805,-1.910351,201,87985.2020792655,113.75221610069275
98,808,-1.6503956,208,80626.61832322596,114.3343894481659
99,810,-2.1206708,224,107583.1783496053,115.01709175109863
100,837,-0.83259904,46,74151.7444175923,119.29203581809998
101,841,-1.142858,60,65479.80793687235,120.06331872940063
102,843,-1.8298765,201,124212.31801585197,120.54728198051453
103,856,-1.706446,133,111405.24567186483,122.94334053993225
104,857,-0.88364094,86,90417.70949014425,123.2400050163269
105,869,-1.5271757,88,92326.72529010964,125.39543294906616
106,879,-1.382445,198,124322.4399592476,126.92918395996094
107,880,-1.0575858,212,145887.01326774538,127.2033417224884
108,895,-2.0860174,224,89591.19915357292,129.940260887146
109,901,-1.5710943,98,131909.35984173437,131.17151427268982
110,902,-0.87425387,84,142031.06277092276,131.59617280960083
111,903,-1.5606666,122,118781.32964125383,131.88018560409546
112,907,-1.0616683,120,95261.12730828542,132.55689334869385
113,911,-1.5183712,207,104820.80724035183,133.48768591880798
114,915,-1.4094732,221,112390.90737986178,134.27256989479065
115,943,-1.0450841,19,104975.5927503433,138.81137466430664
116,956,-0.76347566,105,116415.53628352699,141.32433414459229
117,958,-0.9972769,83,79691.59280231019,141.78823018074036
118,969,-2.0723038,138,70549.80694219223,144.04309153556824
119,972,-1.497605,87,99081.95194672082,144.66442322731018
120,976,-1.6954827,135,114592.899696693,145.5075979232788
121,977,-1.6353972,131,140359.77058742748,145.93555402755737
122,990,-1.51508,193,124688.8967353277,148.5365834236145
123,1004,-1.8841366,224,80948.11427141738,150.81068229675293
124,1008,-0.59139663,139,108963.70609785021,151.85597133636475
125,1010,-1.4252211,82,92298.35377741352,152.41232800483704
126,1012,-0.78854346,119,100545.08920843962,152.90995049476624
127,1013,-0.9521294,194,106608.2638462453,153.26020169258118
128,1026,-2.0953746,224,90099.79715554805,155.86077690124512
129,1033,-1.2671239,213,87660.19096980173,157.1440486907959
130,1034,-1.0555291,224,95086.62718522195,157.46005606651306
131,1041,-1.695269,224,87923.09730440861,158.71166515350342
132,1045,-0.8972121,86,83221.25139858111,159.81038331985474
133,1046,-1.8609906,112,101508.47203033614,160.13627171516418
134,1054,-1.6110501,118,104924.0662875975,161.5797028541565
135,1057,-1.1200271,137,109925.1847519061,162.24676513671875
136,1079,-0.898738,215,88323.26018797523,166.20182633399963
137,1093,-0.7083109,54,89926.7556467458,168.93943285942078
138,1095,-1.0022876,23,68289.08003555815,169.4559714794159
139,1096,-0.68257046,91,62331.27444612025,169.81547856330872
140,1097,-0.9435636,133,93530.4080478589,170.12059044837952
141,1105,-1.8274002,201,83040.94790475289,171.8762993812561
142,1113,-0.55182177,11,65221.22299676595,173.29804134368896
143,1116,-1.611451,224,114062.54467177458,173.97716546058655
144,1131,-0.79591554,212,91386.66397734323,177.04738855361938
145,1133,-1.2237093,122,121897.73033808575,177.59203481674194
146,1135,-1.9959295,205,115631.0599796389,178.16733622550964
147,1153,-0.23993145,111,132790.25297294895,181.94461488723755
148,1158,-0.83812577,130,37644.93668367369,182.96391701698303
149,1161,-1.9091976,207,136660.5900472358,183.6758050918579
150,1162,-1.2053322,138,117351.77811498108,184.0713403224945
151,1169,-1.0783535,201,742.2843601820641,185.82724571228027
152,1176,-1.4931127,84,64740.50355172621,187.13738822937012
153,1180,-0.5996494,192,105496.72767560273,187.9594166278839
154,1190,-1.0382723,125,84047.0831572657,190.25133562088013
155,1193,-0.9301867,78,115598.37757743262,190.99417662620544
156,1202,-0.79744714,83,103853.01754906164,193.07215857505798
157,1204,-1.9403033,201,98590.3676181966,193.5457627773285
158,1206,-0.98945826,33,96225.51398462169,193.97997379302979
159,1213,-1.151099,182,106400.07683960126,195.7234127521515
160,1225,-1.1197351,201,90776.95589092965,197.9022340774536
161,1228,-2.010458,87,109224.73857195248,198.9436194896698
162,1243,-2.051951,135,97713.08582154936,201.84011006355286
163,1244,-1.0386212,194,120833.96266490765,202.16438484191895
164,1260,-0.89545274,117,133911.84358811867,205.3723816871643
165,1262,-0.9915375,224,99145.00565543585,205.91607546806335
166,1266,-0.69264275,124,108629.05807169426,206.7377417087555
167,1273,-0.76001257,126,82699.75832647918,208.3841197490692
168,1275,-1.8529841,107,77816.01432438113,208.90489411354065
169,1276,-0.5824298,92,129526.87306685353,209.24404096603394
170,1285,-1.0089028,18,111032.05015186885,210.95604062080383
171,1292,-1.5249543,200,71707.36916343549,212.75256752967834
172,1296,-1.0977998,2,61165.11718812108,213.6411271095276
173,1300,-1.9878451,224,87961.43200609575,214.4766869544983
174,1301,-2.083991,224,82113.15202537755,214.82631754875183
