number,step,energy,sg_number,wp_number,time
1,75,-1.3538264036178589,14,73746.67923191177,2.880444049835205
2,77,-1.908528447151184,91,38254.47597121401,3.1868579387664795
3,84,-0.9219647645950317,82,20472.937740077403,3.7535927295684814
4,93,4.996328353881836,129,128228.94546281736,4.481825590133667
5,124,-0.8958929181098938,34,75004.98711082363,5.9784181118011475
6,128,-0.8393023610115051,127,70969.94292250118,6.371267795562744
7,188,-0.8095729947090149,57,83094.03858239965,9.025153875350952
8,205,-1.6961336135864258,91,54747.706753890496,10.220050573348999
9,207,-2.060265302658081,188,61444.872620305854,10.866194009780884
10,208,-1.9745066165924072,91,53992.26177552593,11.270095586776733
11,213,-1.1154160499572754,139,60839.178875332356,12.28750491142273
12,216,-0.8921593427658081,188,44969.79419650474,12.88017988204956
13,218,-1.3779436349868774,159,33743.228595227396,13.355823278427124
14,223,-2.1296582221984863,209,68517.40594576311,14.086561918258667
15,225,-1.194425106048584,4,62583.51215719154,14.501274347305298
16,226,-1.3066059350967407,209,85263.98198315558,15.019150257110596
17,231,-0.6935262680053711,30,60124.593015114944,15.788073301315308
18,235,-1.791883945465088,135,65851.83139149705,16.470277070999146
19,238,-1.2374515533447266,67,50745.0400150311,17.131030559539795
20,239,-1.1876609325408936,216,75551.70673939842,17.545160055160522
21,246,-1.5362926721572876,209,60998.696220995545,18.785204648971558
22,258,-1.2785531282424927,126,66147.24111298,20.400861978530884
23,259,-1.2241193056106567,135,71517.98167475751,20.867682218551636
24,266,-1.0718804597854614,8,50085.8701909169,21.88472604751587
25,273,-0.440416157245636,22,35619.123047520436,23.083348512649536
26,275,-1.9309935569763184,135,84402.96926406906,23.638216495513916
27,278,-1.4510383605957031,92,86796.72305945327,24.235547065734863
28,279,-1.6742949485778809,52,23324.6080471757,24.593073844909668
29,286,-1.0710523128509521,33,81791.12669278159,25.767183542251587
30,288,-1.599200963973999,122,68956.43847746882,26.44809341430664
31,290,-1.2567384243011475,28,41155.20207002027,27.00916290283203
32,306,-1.1112951040267944,101,81586.31467631206,28.973240852355957
33,310,-0.5630612969398499,121,65315.85274159153,29.737467050552368
34,312,-2.1140246391296387,224,53960.926214395615,30.337254285812378
35,326,-1.8708949089050293,224,82777.0608422817,32.16102719306946
36,330,-0.9965368509292603,19,91305.60277078391,32.88162589073181
37,335,-0.8937705159187317,141,71980.18361076871,34.09485697746277
38,342,-1.0138545036315918,48,97106.87294401441,35.242759466171265
39,350,0.3598374128341675,135,47204.318194976906,36.55661678314209
40,352,-1.5929971933364868,18,110656.12652128864,37.07519268989563
41,355,-1.1417330503463745,7,52606.82430407924,37.77072548866272
42,370,-1.722710132598877,11,88105.57234707453,39.93989944458008
43,376,1.8050271272659302,133,95665.85909620534,41.11092710494995
44,387,-1.232764720916748,36,70398.54407289636,42.87894010543823
45,396,-1.1763064861297607,225,72667.19986157748,44.52731013298035
46,403,-1.9628489017486572,91,39781.162070368344,45.80001354217529
47,404,-1.1416380405426025,130,41511.32699779779,46.33645248413086
48,405,-1.5352405309677124,140,10905.316646565312,46.87197232246399
49,411,-2.103425979614258,209,38965.77533680224,48.165138483047485
50,413,-0.7397627234458923,221,40054.541337604314,48.832887172698975
51,416,-1.517966866493225,209,36425.25908828883,49.619895696640015
52,419,-2.124937057495117,205,43643.628981228794,50.477723598480225
53,430,-0.31130921840667725,139,57623.141618268324,52.25016689300537
54,431,-1.0568054914474487,205,54079.8521612918,52.72067403793335
55,445,-1.4084126949310303,159,52284.33734528403,55.05228900909424
56,458,-1.370290994644165,207,55769.58751098449,56.82690906524658
57,479,-2.0481016635894775,209,66713.69546632035,60.097623348236084
58,513,-1.9819238185882568,114,30840.365903132108,65.20443677902222
59,523,-1.1301766633987427,165,52026.55018391581,66.68585920333862
60,558,-1.8593039512634277,213,57658.949437259216,72.01840305328369
61,573,-0.71238774061203,2,45902.86432339648,74.52708578109741
62,582,-1.4725340604782104,114,25188.436536988396,76.2525839805603
63,583,-1.8481717109680176,205,20318.532731311592,76.87658858299255
64,586,-1.4171394109725952,88,34617.24237170163,77.80387759208679
65,587,1.16525137424469,89,37362.75385846071,78.30872917175293
66,590,-1.4678312540054321,114,41776.739253810316,79.33879089355469
67,601,-1.3023340702056885,209,55043.72222385894,81.13655638694763
68,618,-1.9747505187988281,196,73646.77542660321,83.96433091163635
69,626,3.1268386840820312,11,33943.516316943955,85.57915806770325
70,630,-1.205371379852295,17,53531.94412892949,86.64946675300598
71,667,-1.6724779605865479,212,32384.52327906173,92.61778903007507
72,670,-0.3526160717010498,168,73956.29965911772,93.56841516494751
73,672,-1.0886352062225342,138,16555.8016869655,94.39227533340454
74,677,-1.0304341316223145,104,70651.89661335983,95.51818060874939
75,684,-1.1434839963912964,79,56764.93462453897,97.16090488433838
76,685,-1.2285999059677124,114,40979.37268404803,97.68024063110352
77,686,-0.9178227186203003,22,21898.853393339934,98.40804266929626
78,694,-1.0199990272521973,207,48687.79967694996,99.921719789505
79,696,-0.43930888175964355,59,53177.37374056496,100.7674412727356
80,706,-1.4744112491607666,74,62080.725843568966,102.54639291763306
81,709,-1.8887304067611694,202,19917.71122461139,103.50905156135559
82,724,-0.4694039225578308,80,44731.93532447392,106.14434885978699
83,730,-1.955734133720398,216,56436.498688923784,107.68416213989258
84,739,12.443472862243652,126,62804.65299325699,109.48585152626038
85,744,-0.5002751350402832,191,125521.41425622819,110.76976084709167
86,749,-0.6443401575088501,128,29821.201013480008,112.01296496391296
87,773,-1.5834006071090698,137,35909.20224741015,116.28470516204834
88,779,-0.4946300983428955,90,66862.10535803778,117.8808331489563
89,781,-1.2135004997253418,89,53122.94409184577,118.9645607471466
90,782,-1.1060855388641357,106,45574.787606811806,119.52583980560303
91,788,-1.859604001045227,196,73385.63086892647,120.90753889083862
92,791,-1.6925562620162964,141,68767.69181083712,121.86319780349731
93,796,-1.9683388471603394,196,88010.2555757437,123.14385104179382
94,798,-0.7721064686775208,162,79024.61483655134,124.00725197792053
95,800,-0.41779255867004395,120,90594.7098592215,124.91286754608154
96,805,-1.168045997619629,132,73034.3322978437,126.12946605682373
97,811,-0.9642084836959839,143,67069.82460702301,127.65484881401062
98,816,-1.4787856340408325,201,76652.0675076918,129.14836144447327
99,820,-1.940227746963501,224,51328.94187498458,130.3544955253601
100,823,-1.1686110496520996,123,95046.1592267971,131.4338345527649
101,827,-0.9069628119468689,99,53426.52050398251,132.7611153125763
102,831,-1.8276371955871582,205,70604.91381248846,134.20701551437378
103,832,-0.8988115787506104,209,37863.98341022808,135.02143359184265
104,838,-1.6063991785049438,215,28530.58605247591,136.53684091567993
105,839,-0.8420631289482117,190,82097.18762694615,137.37110257148743
106,846,-1.0821760892868042,225,39673.09105827041,139.0638017654419
107,855,-1.4430668354034424,147,31335.16038765797,141.10580158233643
108,867,-1.8137717247009277,95,32927.43445448887,143.76047539710999
109,869,-1.2730722427368164,135,50279.241719331214,144.69883275032043
110,870,-0.2044001817703247,130,40912.98133615448,145.39372754096985
111,875,-0.9609065651893616,133,74393.75692772245,147.0338397026062
112,876,-1.0222116708755493,116,62142.69390961167,147.84444904327393
113,892,-1.2074480056762695,198,84485.50685501845,150.94433617591858
114,900,-1.8779820203781128,61,27515.07500616634,152.67389130592346
115,901,-1.6993108987808228,98,49177.84619753769,153.41037964820862
116,905,-1.1518110036849976,168,74535.34391839617,154.85015892982483
117,907,-0.9575903415679932,114,60122.30265096998,155.8143494129181
118,909,-1.3689019680023193,221,36756.74265473879,156.69874215126038
119,911,-0.5567237734794617,139,57134.85184374051,157.76846861839294
120,918,0.6023935079574585,134,104272.04092564184,159.59878206253052
121,919,-0.3821444511413574,138,78056.22694592347,160.46921396255493
122,923,-0.5069314241409302,193,19814.90495612543,161.79180431365967
123,924,-0.6143700480461121,83,72239.28704999658,162.56073474884033
124,934,-1.1664897203445435,192,68671.14385053271,165.09404969215393
125,945,-2.009467840194702,208,32961.96187637503,167.6452226638794
126,956,-1.205378532409668,208,42000.67608410222,170.28269410133362
127,974,-1.436261773109436,175,14022.940058200344,174.26621460914612
128,984,-1.0013993978500366,184,44325.6202732014,176.617084980011
129,987,-1.055431842803955,52,28601.643046738176,177.61087560653687
130,1004,-0.549945056438446,165,39834.17262145051,181.43141770362854
131,1006,-1.661651611328125,20,55912.29512771843,182.43686199188232
132,1007,-0.4165372848510742,200,48965.57262930235,183.28334856033325
133,1016,-2.1161277294158936,209,58940.51968552773,185.93735432624817
134,1023,-1.0581610202789307,209,62427.58859019231,187.8673574924469
135,1024,-1.8205523490905762,209,51484.199114232324,188.8861117362976
136,1026,-1.267748475074768,122,54828.35570097152,189.8459153175354
137,1027,-0.9462804794311523,107,57712.78480091875,190.55968737602234
138,1033,-2.067047357559204,213,58109.15565852752,192.36637902259827
139,1035,-1.8116267919540405,209,60093.856026072914,193.51771473884583
140,1037,0.08450675010681152,162,53878.75397568215,194.61431121826172
141,1042,-1.8216660022735596,213,58148.76972465627,196.482323884964
142,1043,-1.7007256746292114,213,71283.46310370392,197.36577701568604
143,1047,-1.973247766494751,224,63313.762053421,198.96188974380493
144,1049,-1.2763230800628662,213,68313.08904214301,199.982430934906
145,1053,-1.9678702354431152,205,64653.37215306923,201.31167936325073
146,1058,-2.1166231632232666,201,66013.93850796114,203.1033399105072
147,1070,-2.048158884048462,201,63242.41863415382,206.21440148353577
148,1071,-1.4120975732803345,213,62530.27241140335,206.9747405052185
149,1073,-0.44022536277770996,215,64059.68545958995,208.09786438941956
150,1075,-1.6359899044036865,201,56807.72923991865,209.12394857406616
151,1089,-1.8639018535614014,88,75589.1634387201,212.70982384681702
152,1106,-1.0866256952285767,15,63682.93964205259,217.25955843925476
153,1109,-2.128418445587158,201,56746.76058025843,218.5192174911499
154,1117,1.429672122001648,140,55757.108971698406,220.86991047859192
155,1141,0.02999138832092285,72,67998.89488478769,226.07786083221436
156,1150,-1.7528188228607178,212,48777.91525462391,228.71817922592163
157,1151,-1.0388513803482056,138,69471.27733655935,229.46958208084106
158,1162,-0.9695454835891724,183,55740.3916879808,232.55001759529114
159,1165,-0.9205310344696045,192,61237.27732040205,233.66340827941895
160,1192,-1.2173616886138916,83,64979.23608288873,239.8862545490265
161,1193,-1.5157365798950195,68,56396.824775463065,240.69953846931458
162,1202,-1.1496564149856567,194,79390.13486169426,243.53847002983093
163,1207,-1.2287415266036987,216,66195.53090026355,245.434020280838
164,1213,-0.5589730143547058,188,47052.5968141418,247.40533757209778
165,1220,8.789607048034668,80,45382.82612976383,249.56162571907043
166,1226,-0.5153059363365173,22,63551.100775213374,251.63810968399048
167,1227,-1.2314344644546509,87,42004.01044284935,252.42629218101501
168,1236,-0.6686240434646606,52,71213.25154475114,254.88243532180786
169,1237,-1.0878005027770996,202,48362.11556337777,255.84186339378357
170,1243,5.115660667419434,187,39151.61594787848,257.6681957244873
171,1245,-1.122330904006958,76,45098.68601278711,258.79210352897644
172,1247,-1.2613768577575684,92,65637.33017900294,259.8531541824341
