number,step,energy,sg_number,wp_number,time
1,75,-1.3689519,14,73746.67923191177,4.469552516937256
2,77,-1.7405586,91,38254.47597121401,6.835304498672485
3,84,-1.14494,82,20472.937740077403,9.555100679397583
4,93,-0.6147029,129,128228.94546281736,10.003682374954224
5,124,-1.1024514,34,75004.98711082363,10.880599737167358
6,128,-0.9882649,127,70969.94292250118,11.049453258514404
7,188,-1.3875146,57,83094.03858239965,12.932917356491089
8,202,-0.9866252,58,110289.863482294,13.53754711151123
9,213,-1.3690372,139,84123.23107744282,14.596373558044434
10,219,-1.9406811,135,65180.24693487245,15.025675535202026
11,220,-0.32709756,188,110960.58937408421,15.18556809425354
12,230,-0.85067403,139,26738.37029819034,16.10093379020691
13,243,-0.8579009,20,108134.31914213864,17.227022409439087
14,249,-0.61413705,97,94213.39765115155,17.729057788848877
15,258,-1.105807,87,80642.03772876677,18.75008487701416
16,259,-1.7523398,216,74259.9257614822,18.92396640777588
17,260,-1.4068012,139,74693.43912720002,19.057272911071777
18,262,-0.909155,120,69177.83402378076,19.32496666908264
19,264,-1.4667974,68,51805.5739673831,19.78777575492859
20,269,-1.4059337,68,46726.31303875014,20.21718406677246
21,277,-0.52029675,67,57762.1271207032,20.907438278198242
22,281,-1.7687386,126,71742.45171860475,21.297156810760498
23,288,-1.1819885,80,59952.50077899953,22.106223344802856
24,289,-1.2318724,42,26322.389803946586,22.258870840072632
25,293,-1.2413871,138,57078.84561997216,22.59325408935547
26,294,-2.0195494,202,62071.38521572856,22.79055953025818
27,296,-0.98388785,38,69326.18117106972,23.002863883972168
28,297,-1.0819683,9,78493.85223314709,23.16139578819275
29,305,-1.8502717,202,76670.78223080638,24.08535385131836
30,308,-0.600016,28,77223.79992859444,24.388920545578003
31,310,-0.99653083,121,100685.57717925165,24.6601243019104
32,314,-1.7024492,202,72247.2020293497,25.109963178634644
33,319,-0.7080856,126,63732.118402566695,25.570883750915527
34,329,-1.3049687,66,102685.46844197257,26.53151822090149
35,343,-1.5716773,48,44283.00011400226,27.833252668380737
36,350,-1.8640717,135,47258.34755019854,28.478402853012085
37,359,-1.360064,135,46555.40298249284,29.29061770439148
38,379,-1.9033638,88,77372.55993266328,31.231162786483765
39,380,-2.0439882,88,89164.28677408732,31.43031620979309
40,383,-1.843266,95,101462.48856067704,31.753132581710815
41,384,-1.9427556,88,113552.3958841654,32.11137676239014
42,385,-1.7710149,88,119648.98892925648,32.289148569107056
43,387,-2.0349772,88,134132.0467019793,32.523003816604614
44,391,-0.7346391,88,132056.36817564385,33.003329277038574
45,392,-1.3532916,195,125921.52345693213,33.1625702381134
46,398,-0.93276626,88,121799.23461461495,33.82551980018616
47,400,-2.0089328,88,116726.46170043346,34.126063108444214
48,408,-0.6724495,88,119743.64207700948,35.376686334609985
49,410,-2.0458438,88,133629.974635543,35.638587951660156
50,411,-0.8359868,130,135547.96242638488,35.83888649940491
51,413,-0.89514023,88,142257.09008695598,36.09438180923462
52,415,-0.7411458,127,139797.16517223677,36.32518148422241
53,431,-0.8671874,136,119080.69375684774,38.121025800704956
54,481,-0.9514327,88,134212.63605213302,43.08175873756409
55,483,-0.3813539,97,125340.26893760492,43.35725522041321
56,489,-0.2855847,120,140385.4885417492,44.16300559043884
57,497,-1.2054079,52,135306.3167858236,44.826937198638916
58,506,-1.0285736,157,112505.00310157807,45.85238552093506
59,531,-0.37312263,121,126671.08012142967,48.41896414756775
60,536,-1.8006309,88,105876.20293766877,48.93876576423645
61,538,-1.6418964,200,109359.7455303762,49.24504780769348
62,540,-0.82304734,82,116488.40485810654,49.52198338508606
63,555,-2.023037,208,108880.78884670814,51.4415602684021
64,565,-2.0953166,208,109408.02115816824,52.5859751701355
65,570,-1.7883149,208,81840.37745877581,53.41613006591797
66,574,-2.076965,201,84716.81301700158,54.01854944229126
67,575,-1.8691595,208,90616.56905970923,54.261789321899414
68,577,-2.0659852,201,83180.29107856308,54.541659116744995
69,580,-0.4659301,18,78485.40938202015,54.86579442024231
70,582,-2.0169108,201,88907.76557468298,55.1260986328125
71,596,-2.095418,201,95834.28461345464,56.73356580734253
72,608,-0.42302823,86,86298.97811897233,58.36552381515503
73,615,-1.7970339,215,69606.55000916608,59.165849924087524
74,632,-1.2017802,207,103357.547067985,61.175503969192505
75,641,-2.0875802,205,82072.06086481595,62.181586027145386
76,657,-1.9374032,205,81733.20901680607,64.13512396812439
77,670,-1.4763749,212,78605.20566205024,65.63735890388489
78,712,-0.20361634,24,95183.97455753181,70.67307686805725
79,737,-1.4542398,201,75705.38716155819,74.12894797325134
80,764,-2.0143545,205,84774.75308118926,77.60216903686523
81,776,-1.4500122,39,92770.2318449078,78.96239399909973
82,785,-1.311857,200,84633.18663319583,80.33216547966003
83,787,-1.0258415,119,135212.3979687496,80.64095401763916
84,790,-1.7627202,122,131830.6576133407,81.03025078773499
85,804,-1.8980699,224,81187.77311168714,82.86613893508911
86,805,-1.988822,215,138529.66376195327,83.0939826965332
87,812,-0.76370776,88,124394.44140403708,84.01424193382263
88,822,-0.7737873,46,106961.63568523519,85.22038149833679
89,823,-0.36175752,54,90673.27519280669,85.4326560497284
90,846,-2.0956547,225,96167.1369296121,88.50159192085266
91,858,-1.2328252,7,85444.91751979156,89.8993980884552
92,860,-2.028557,205,100376.29890810583,90.23357081413269
93,864,-1.8154919,225,95350.63257230219,91.0730390548706
94,867,-1.8764285,225,74469.10082300534,91.64221358299255
95,872,-2.0947027,225,86884.62153460851,92.36593770980835
96,891,-0.65727985,40,65089.52848085892,94.9827036857605
97,899,-1.2178178,195,94541.48208303066,96.09110236167908
98,911,-1.1614276,207,107139.42818391479,97.64942336082458
99,936,-0.5204585,124,56580.03321027675,100.63409304618835
100,939,-0.2731905,24,94405.05265949298,101.08487892150879
101,945,-1.5041066,208,102388.99130821251,101.80270385742188
102,951,-0.22184417,58,72920.24483597194,102.82900357246399
103,957,-0.9119422,112,87845.01698647052,103.70021486282349
104,968,-1.260213,78,78309.80746454757,105.13684821128845
105,977,-1.9551598,205,93636.02781116683,106.21440887451172
106,1012,-0.7993482,119,82279.33451418113,110.53486609458923
107,1016,-0.5038087,134,94812.23787622128,111.0667233467102
108,1019,-1.504374,200,98598.71507036962,111.45282006263733
109,1029,-0.9567549,81,83450.92809807097,112.83718752861023
110,1031,-1.2276007,82,96959.8027443238,113.1269793510437
111,1047,-1.7096834,201,100151.95926745825,115.10504841804504
112,1048,-0.63632965,108,81303.08625010007,115.27789998054504
113,1049,-2.0167205,225,74506.96334945862,115.4506049156189
114,1053,-2.0567746,141,102391.06730428674,115.93953704833984
115,1055,-0.48648614,86,104392.00546964348,116.25134086608887
116,1060,-1.049769,192,108930.59242085417,116.87698435783386
117,1062,-1.3490711,224,103684.1133440937,117.15360260009766
118,1063,-1.7348632,141,118701.18256037877,117.34339904785156
119,1064,-1.9379637,208,103659.73641122063,117.51555514335632
120,1070,-1.1637288,143,94180.89580788775,118.43843603134155
121,1073,-1.4009198,215,112989.26931772464,118.82581210136414
122,1078,-0.25062007,53,95997.74290791019,119.41890668869019
123,1081,-2.0098612,141,91795.7355639177,119.80395555496216
124,1096,-2.0230653,202,82369.94435909281,121.76688599586487
125,1099,-1.574496,91,90428.46374240745,122.16315770149231
126,1108,-2.0079858,225,91666.75134224274,123.47059082984924
127,1110,-1.0938749,176,87573.56224434946,123.81504774093628
128,1114,-1.5215552,72,79042.23351188679,124.34304976463318
129,1122,-0.6272634,17,106509.39315626436,125.29492831230164
130,1125,-0.21050858,49,92392.28325117695,125.68719935417175
131,1127,-0.29511514,127,80888.29402063358,126.173574924469
132,1136,-1.0468583,198,82250.66447889448,127.36935043334961
133,1140,-1.7961673,196,102486.29729857288,127.96826195716858
134,1150,-1.4181427,212,113797.7787905561,129.3784897327423
135,1154,-1.7303466,201,74343.09743265432,129.94469785690308
136,1156,-1.2236828,65,86949.15696938105,130.2380712032318
137,1167,-1.9334798,208,98900.99506447258,131.81097197532654
138,1168,-0.6774682,98,67272.51778412936,132.00313997268677
139,1171,-0.53308827,183,92599.69056471935,132.41027331352234
140,1175,-1.9541126,221,123705.728987379,132.9934720993042
141,1176,-1.7882448,225,111088.16326974888,133.20340085029602
142,1184,-0.85246456,128,114165.71523016132,134.3057792186737
143,1207,-0.2668954,20,99931.80920582282,137.4494047164917
144,1235,-1.1496328,163,86321.99588196194,140.88700556755066
145,1250,-0.4574828,132,106564.30703968558,142.8707103729248
146,1253,-2.0363686,209,120138.81652469264,143.28856420516968
147,1263,-1.917271,200,123541.72063492367,144.51322960853577
148,1272,-2.0063226,225,62423.38128475138,145.89486527442932
149,1296,-2.0765245,208,79220.6793761055,148.96371746063232
150,1298,-2.0553126,201,74361.80751607082,149.2690658569336
151,1299,-2.095147,201,63323.51172512005,149.45926976203918
152,1301,-2.0891914,201,57751.721837870035,149.75992608070374
153,1303,-1.7123152,208,48505.33291631048,150.05615544319153
154,1308,-1.7225994,201,42872.93149755981,150.92517590522766
155,1309,-2.031603,201,53053.74178385324,151.11098504066467
156,1311,-2.0952172,208,53165.93313637911,151.42894840240479
157,1314,-1.9177992,208,52638.72442624529,151.85224866867065
158,1315,-2.0942752,208,36007.89619065824,152.05641722679138
159,1316,-1.7123958,208,31338.249694155435,152.24186635017395
160,1334,-0.037080623,60,29458.821503376676,154.6832823753357
161,1342,-1.9870889,225,43242.05112737943,155.71752190589905
162,1347,-1.9530281,205,46109.0293542055,156.54432249069214
163,1369,-0.955251,13,41282.3408619247,159.66879057884216
164,1375,-1.1661531,212,25348.34509634425,160.50352597236633
165,1382,-0.09516953,72,53760.152777124946,161.48964548110962
166,1384,-1.8934054,196,54417.06754368253,161.80610823631287
167,1388,-1.2263741,207,42047.27857283052,162.39358592033386
168,1419,-1.4878066,213,43683.32876231371,166.70694136619568
169,1427,-0.7308359,59,38346.33677011189,167.96666193008423
170,1439,-1.8713435,98,70531.72180284548,169.5587818622589
171,1447,-1.8125103,205,51007.10528210682,170.84318685531616
172,1486,-1.6943247,208,17055.182303928334,176.06627321243286
173,1492,-1.027409,6,71007.47866806244,177.08609867095947
174,1493,-0.90858763,9,44212.073527758,177.29960250854492
175,1507,-2.0459654,209,62670.84839505855,179.37832474708557
176,1514,-0.6697195,39,70918.03910746318,180.3612880706787
177,1540,-0.5417046,134,67578.65547968913,184.13746738433838
178,1549,-1.2563695,101,41726.62525388926,185.6177158355713
179,1558,-2.0266452,91,19671.546696842124,186.91724228858948
180,1562,-1.973169,201,74928.15812349075,187.56068468093872
181,1567,-2.0654857,208,69147.53404940138,188.4817590713501
182,1577,-0.9480279,7,58133.173216839634,189.86560940742493
183,1578,-1.299843,143,80516.31084711393,190.06597232818604
184,1595,-1.1218162,13,36795.78343039747,192.6033251285553
185,1603,-2.088467,208,77290.11677053937,193.95751523971558
186,1604,-2.0804682,208,74858.41956614601,194.1664595603943
187,1605,-2.0852392,208,73951.23862535026,194.37751483917236
188,1606,-2.0337856,208,76767.42343460616,194.58991956710815
189,1610,-2.0962422,208,72653.21286264774,195.23160219192505
190,1611,-1.6920646,208,64469.111237688274,195.43173122406006
191,1612,-0.6115439,72,62819.96407489551,195.69285655021667
192,1613,-2.022562,208,70738.54511383292,195.89620923995972
193,1614,-1.8391722,208,67749.2093099719,196.10660767555237
194,1615,-1.850342,195,72131.30235011363,196.31380414962769
195,1616,-2.0936117,208,66393.72538606465,196.51182413101196
196,1617,-1.3660818,208,62698.49106169864,196.71625995635986
197,1618,-2.020209,208,60333.48404545644,196.91710448265076
198,1619,-1.4779888,208,64788.31923563901,197.35317659378052
199,1620,-2.094079,208,60547.485358539394,197.57513165473938
200,1622,-1.9796093,208,61746.4126417721,197.90580224990845
201,1623,-2.092992,208,58801.41468917192,198.1095850467682
202,1625,-0.99319786,185,58563.86321396046,198.44896245002747
203,1626,-1.3443999,84,55128.90605132696,198.67279839515686
204,1629,-1.7375534,208,64940.46448165052,199.1405212879181
205,1631,-1.4221928,212,61474.8555663188,199.48113489151
206,1634,-1.598936,225,53835.477513262995,199.96973967552185
207,1635,-2.0951102,208,63637.452763530426,200.18523836135864
208,1646,-1.6909266,208,61378.83261036306,201.99476957321167
209,1651,-1.7109108,196,64181.593265887255,202.74352765083313
210,1653,-1.9620097,208,65887.40465534282,203.08748960494995
211,1658,-1.1928786,207,56717.773419294164,203.85072922706604
212,1663,-1.375212,93,61247.54151539718,204.81736660003662
213,1674,-1.2542413,85,63099.4007560122,206.37825345993042
214,1678,-1.1753365,213,73507.02388923468,207.02212166786194
215,1679,-1.0144821,62,67364.85854410686,207.44235396385193
216,1693,-0.5335405,74,59523.697258967186,209.43728137016296
217,1694,-1.6449666,221,65073.24322340626,209.64312386512756
218,1695,-1.6403666,193,72965.1864386416,209.86589455604553
219,1696,-1.9859375,208,50643.67530771949,210.07317924499512
220,1700,-1.8726209,139,63169.08806231368,210.88696932792664
221,1704,-0.52911305,20,66109.00652347083,211.5392200946808
222,1705,-1.6948817,165,50987.854945387044,211.74207544326782
223,1716,-1.2092773,112,75499.82622084588,213.3856475353241
224,1718,-1.0630772,35,49218.14369442399,213.72807788848877
225,1722,-0.5638215,30,64036.80653118371,214.551775932312
226,1723,-0.4468255,97,67930.50858698969,214.75898385047913
227,1732,-1.6645763,208,40214.60420591094,216.0815088748932
228,1750,-1.9770495,225,75484.6493335784,218.9526288509369
229,1757,-1.7329668,216,66855.25737478594,220.0108687877655
230,1763,-0.8328774,82,79189.78437168985,221.171306848526
231,1768,-1.8283511,209,78133.67467690283,221.96211647987366
232,1773,-1.9365315,119,74751.98859552763,222.74601316452026
233,1780,-1.0623224,6,29175.095885032086,224.06388807296753
234,1781,-1.0374519,81,33430.33617063256,224.2898828983307
235,1791,-1.1620296,224,59700.779576332774,225.854421377182
236,1799,-1.6843091,135,78769.8933590724,227.09001684188843
237,1815,-1.7003634,225,53738.09413024524,229.6834635734558
238,1821,-0.50443375,55,74516.08616505879,230.8359706401825
239,1836,-1.8003446,208,15881.424031586175,233.3725926876068
240,1847,-1.9142485,208,27504.395950058373,235.28760814666748
241,1879,-0.606038,29,5301.46390987327,240.50492024421692
242,1888,-2.027919,196,60522.60803979594,241.92536401748657
243,1891,-0.39896423,126,63779.59896216782,242.44207000732422
244,1900,-0.35207394,44,94563.35615550248,244.07272791862488
245,1919,-1.354701,221,78324.05259134228,247.0127649307251
246,1924,-0.51727426,188,66700.10869473456,248.04031038284302
247,1938,-1.5249946,213,58160.16006817938,250.37431168556213
248,1939,-2.0504785,208,56544.42421458767,250.59814834594727
249,1940,-2.0963943,208,58547.03205082086,250.83149433135986
250,1941,-0.87544787,42,61024.96943265541,251.26008939743042
251,1942,-1.9980494,208,59411.82659752143,251.4939887523651
252,1943,-0.8782718,59,55364.11972723872,251.72181153297424
253,1944,-2.0951805,208,63611.79132305759,251.96533799171448
254,1946,-2.0425127,208,55199.385612241014,252.34902381896973
255,1947,-1.9664322,208,51127.729646644584,252.58511018753052
256,1955,-0.95006305,20,57736.434733057395,253.8666443824768
257,1957,-2.0237534,225,56588.30040886856,254.25426864624023
258,1958,-1.6143119,193,63551.31276994419,254.47993278503418
259,1960,-1.3251196,31,60110.08108086606,255.11554098129272
260,1962,-1.4618415,64,46008.207530614905,255.49518632888794
261,1964,-1.0802066,131,61906.789001103614,255.88075613975525
262,1966,-1.0177878,184,66152.38708052013,256.26583790779114
263,1968,-0.4221493,67,59040.29370823364,256.6394612789154
264,1970,-1.3890564,208,67710.31777960283,257.0242793560028
265,1971,-1.3020895,87,61188.10453205957,257.25389885902405
266,1972,-1.7522335,19,65528.780943803606,257.48497700691223
267,1973,-1.9190761,104,51705.044847052,257.7209987640381
268,1974,-1.1770073,35,69070.75783639906,257.9494118690491
269,1980,-0.64360857,80,52584.77131246495,259.170606136322
270,1983,-1.0968778,76,58536.21075396501,259.7063934803009
271,1984,-0.9505449,52,67065.49126620614,259.93034648895264
272,1988,-0.7633858,120,55531.324225650475,260.63919162750244
273,1990,-1.5383241,8,59903.61606423801,261.01385617256165
274,1992,-1.0009068,68,45863.1492140668,261.4086389541626
275,1996,-2.0114338,63,61148.028045705825,262.1137478351593
276,2002,-1.7166348,208,58178.00673081331,263.3376348018646
277,2003,-1.9788808,209,52531.115995070024,263.57836174964905
278,2004,-0.9521124,9,38085.58953934477,263.81840229034424
279,2005,-1.543893,22,71942.91173208169,264.0626492500305
280,2009,-1.3591073,106,45094.626614147186,264.75297474861145
281,2012,-2.0432081,216,68771.51131100593,265.31160163879395
282,2015,-2.0686266,122,64015.78854608044,265.84487438201904
283,2017,-1.3490021,121,53986.91378351037,266.2317054271698
284,2019,-1.9024295,107,65946.0290450196,266.62554264068604
285,2020,-1.4259088,38,69646.98089282047,266.8496472835541
286,2021,-1.2700311,28,73958.89893357038,267.0790479183197
287,2024,-1.3129896,135,43344.00681466127,267.8314402103424
288,2025,-0.71406037,162,53192.231798740475,268.0563609600067
289,2029,-1.3241996,137,58088.191785105984,268.75405406951904
290,2035,-1.7353872,18,99687.40985138224,269.7716817855835
291,2040,-1.1457521,115,108040.4585331991,270.75303387641907
292,2055,-2.0944958,208,73871.92013286402,273.4058635234833
293,2058,-1.4674221,200,87752.33993069163,273.95446491241455
294,2063,-1.999853,208,89407.09409656392,275.02945256233215
295,2069,-1.9351168,208,82539.57341552238,276.0589380264282
296,2070,-1.8814906,140,78018.65382524194,276.28924036026
297,2080,-1.1620665,176,91216.77252304874,278.3000133037567
298,2083,-1.7210331,133,83328.49606411537,278.85439109802246
299,2091,-1.764735,91,85502.92456075476,280.21884965896606
300,2109,-1.4932113,212,80279.725170466,283.45105242729187
301,2111,-1.830194,208,85122.74803665325,283.84582710266113
302,2115,-1.8278973,95,92419.75828960621,284.9045829772949
303,2120,-0.5742748,85,75310.96393469996,285.81225848197937
304,2121,-1.331139,207,79628.10146570796,286.0549945831299
305,2123,-1.3142995,126,98070.56256382103,286.465740442276
306,2130,-1.4709783,208,87185.5769613557,287.67461133003235
307,2138,-1.2348104,84,81126.82868472773,289.30909419059753
308,2151,-1.3382559,221,76161.79395538574,291.5526783466339
309,2153,-1.4243765,188,103753.37287478878,291.9634597301483
310,2164,-0.85411555,139,88772.86111460568,294.08982157707214
311,2190,-1.0664701,87,41356.67658837892,298.8082387447357
312,2195,-1.7971092,225,2447.574442001205,299.9375071525574
313,2205,-2.0323806,208,51047.10351624573,301.6676812171936
314,2210,-0.5740881,33,58133.638846971924,302.8011567592621
315,2221,-1.7000937,88,69692.51537295085,304.7123143672943
316,2228,-2.0941749,208,110028.69086488106,306.17967319488525
317,2235,-0.71308416,32,64315.678471539235,307.4677803516388
318,2256,-1.3094772,138,12913.671692850286,311.41939306259155
319,2257,-1.7185786,208,51680.85047245525,311.6615409851074
320,2265,-1.6833797,201,40136.52347303823,313.10544991493225
321,2273,-1.7953277,225,87177.26109432019,314.8028335571289
322,2281,-1.4404165,192,62078.17115520839,316.2593774795532
323,2285,-2.0853748,208,69518.21067278141,317.0429525375366
324,2287,-1.4581628,14,53824.754797388436,317.68190026283264
