number,step,energy,sg_number,wp_number,time
1,75,-1.0579962,14,73746.67923191177,5.351417303085327
2,77,-1.4280895,91,38254.47597121401,7.959333181381226
3,84,-1.0251153,82,20472.937740077403,11.212172031402588
4,93,-0.71283954,129,128228.94546281736,11.676290273666382
5,124,-0.8471379,34,75004.98711082363,12.680974245071411
6,128,-1.2238503,127,70969.94292250118,12.858506917953491
7,188,-1.1789173,57,83094.03858239965,15.304428815841675
8,206,-1.6084377,91,82479.42164599507,16.30819272994995
9,208,-1.9119601,91,83863.13089407448,16.540496826171875
10,210,-0.8499753,91,70886.76555171644,16.82955574989319
11,212,-1.1217916,91,26352.821189324837,17.0856614112854
12,219,-1.8508517,135,67706.29984324504,17.72031259536743
13,222,-0.81264114,135,52951.42759857881,18.268481731414795
14,231,-1.2950011,124,88471.76382761824,19.07892084121704
15,249,-1.9487948,135,50692.28513283642,20.917770862579346
16,255,-1.0286072,19,62790.251279853335,21.63495635986328
17,259,-0.68974304,114,46352.24220904284,22.131474018096924
18,261,-1.243534,76,27389.139132001124,22.588870525360107
19,267,-1.8178817,182,32279.612137161166,23.15436315536499
20,269,-0.95136607,182,33833.58453960101,23.445051193237305
21,274,-0.9210392,22,89755.48359715738,24.012959241867065
22,275,-2.0280235,122,82369.29358202057,24.226306676864624
23,287,-1.1963177,121,78006.91444193936,25.69753909111023
24,290,-0.37348422,97,75045.42037784898,26.089000701904297
25,307,-1.5793568,200,37656.18740375452,28.16667151451111
26,309,-1.6006249,207,42323.840932340725,28.484285354614258
27,328,-1.0375994,135,40268.11006549666,30.497311115264893
28,329,-0.210262,66,36217.17981344653,30.66021180152893
29,333,-0.88242173,86,46451.989813279666,31.086819887161255
30,337,-1.302283,141,13092.25670323021,31.51118540763855
31,339,-0.9065876,107,44142.82270827941,31.78249454498291
32,361,-1.907156,122,58815.20699427409,34.36633920669556
33,365,-1.4330858,82,73688.15200789693,35.126850843429565
34,366,-2.0009105,195,69237.71259180394,35.32830572128296
35,377,-0.98122954,215,125434.5568778679,36.47978496551514
36,379,-1.8941183,88,46897.92787669842,36.82508563995361
37,402,-1.0930569,212,44210.97562491201,39.65529942512512
38,405,-1.177793,140,60401.96834186581,40.29429268836975
39,408,-0.9851389,122,66782.9187347328,40.722437143325806
40,411,-1.5725367,56,37122.98114654596,41.097970485687256
41,413,-1.7634017,88,40555.98633495864,41.43687033653259
42,415,-0.60090584,61,53957.729741282776,41.78797125816345
43,418,-1.4341557,149,49188.04743862024,42.18834090232849
44,422,-0.73379296,129,34730.14756709187,42.7241051197052
45,424,-1.2251217,198,65446.73132536621,43.038352489471436
46,434,-1.7761102,196,72507.82880993394,44.29499840736389
47,437,-0.99734664,5,100120.41232174783,44.76052927970886
48,441,-1.9506595,208,80267.7608629381,45.3526885509491
49,445,-1.0224127,159,80263.0084162294,46.17171788215637
50,474,-0.72394836,192,75168.44403847346,49.99804377555847
51,476,-0.6257264,131,90649.05212026456,50.33821678161621
52,482,-0.94931674,80,84196.45278065134,51.107861042022705
53,510,-1.1211215,121,49137.89549492284,54.826149463653564
54,512,-2.0973706,120,75529.75925544438,55.1873984336853
55,518,-0.20587817,120,106115.03159564869,56.00666069984436
56,534,-1.355601,207,71600.77366730792,58.44067168235779
57,553,-0.9024638,108,89609.93126375214,61.017741680145264
58,554,-2.0470345,209,82382.96583548044,61.273032903671265
59,556,-1.9017076,209,65862.85141311826,61.660035610198975
60,571,-0.8673345,107,51576.46629166012,63.786354303359985
61,582,-1.4775573,209,80539.42666793629,65.36205911636353
62,584,-2.0232642,113,90161.87362313298,65.72639584541321
63,585,-0.87750036,113,94072.66328588447,65.92028307914734
64,587,-1.3219922,86,99168.68406712121,66.54829216003418
65,597,-0.7965477,176,85908.13320691546,67.88969850540161
66,604,-0.6100939,186,77657.98290837118,68.93425726890564
